Datum;Uhrzeit;Entnahme;Einspeisung;Residuallast
06.11.2016;08:00:00;0;-4,408.80;-4,408.80
06.11.2016;08:15:00;0;-4,048.00;-4,048.00
06.11.2016;08:30:00;0;-3,880.80;-3,880.80
06.11.2016;08:45:00;0;-2,094.40;-2,094.40
06.11.2016;09:00:00;8.8;-1,601.60;-1,592.80
06.11.2016;09:15:00;0;-3,036.00;-3,036.00
06.11.2016;09:30:00;0;-1,804.00;-1,804.00
06.11.2016;09:45:00;105.6;-1,566.40;-1,460.80
06.11.2016;10:00:00;123.2;-2,560.80;-2,437.60
06.11.2016;10:15:00;440;-1,117.60;-677.6
06.11.2016;10:30:00;0;-2,736.80;-2,736.80
06.11.2016;10:45:00;0;-2,904.00;-2,904.00
06.11.2016;11:00:00;0;-2,789.60;-2,789.60
06.11.2016;11:15:00;70.4;-1,082.40;-1,012.00
06.11.2016;11:30:00;0;-1,742.40;-1,742.40
06.11.2016;11:45:00;8.8;-1,795.20;-1,786.40
06.11.2016;12:00:00;158.4;-1,161.60;-1,003.20
06.11.2016;12:15:00;1,161.60;-158.4;1,003.20
06.11.2016;12:30:00;800.8;-818.4;-17.6
06.11.2016;12:45:00;1,584.00;-52.8;1,531.20
06.11.2016;13:00:00;1,020.80;-88;932.8
06.11.2016;13:15:00;1,531.20;0;1,531.20
06.11.2016;13:30:00;871.2;-176;695.2
06.11.2016;13:45:00;1,284.80;-8.8;1,276.00
06.11.2016;14:00:00;695.2;-114.4;580.8
06.11.2016;14:15:00;0;-1,082.40;-1,082.40
06.11.2016;14:30:00;440;-211.2;228.8
06.11.2016;14:45:00;2,516.80;0;2,516.80
06.11.2016;15:00:00;3,423.20;0;3,423.20
06.11.2016;15:15:00;2,710.40;0;2,710.40
06.11.2016;15:30:00;1,848.00;0;1,848.00
06.11.2016;15:45:00;2,992.00;0;2,992.00
06.11.2016;16:00:00;2,965.60;0;2,965.60
06.11.2016;16:15:00;3,229.60;0;3,229.60
06.11.2016;16:30:00;3,625.60;0;3,625.60
06.11.2016;16:45:00;3,740.00;0;3,740.00
06.11.2016;17:00:00;3,960.00;0;3,960.00
06.11.2016;17:15:00;4,232.80;0;4,232.80
06.11.2016;17:30:00;4,162.40;0;4,162.40
06.11.2016;17:45:00;4,180.00;0;4,180.00
06.11.2016;18:00:00;4,083.20;0;4,083.20
06.11.2016;18:15:00;4,188.80;0;4,188.80
06.11.2016;18:30:00;5,438.40;0;5,438.40
06.11.2016;18:45:00;4,875.20;0;4,875.20
06.11.2016;19:00:00;5,720.00;0;5,720.00
06.11.2016;19:15:00;5,632.00;0;5,632.00
06.11.2016;19:30:00;5,341.60;0;5,341.60
06.11.2016;19:45:00;4,787.20;0;4,787.20
06.11.2016;20:00:00;3,872.00;0;3,872.00
06.11.2016;20:15:00;4,875.20;0;4,875.20
06.11.2016;20:30:00;4,435.20;0;4,435.20
06.11.2016;20:45:00;4,109.60;0;4,109.60
06.11.2016;21:00:00;2,261.60;-17.6;2,244.00
06.11.2016;21:15:00;862.4;-79.2;783.2
06.11.2016;21:30:00;387.2;-325.6;61.6
06.11.2016;21:45:00;2,217.60;0;2,217.60
06.11.2016;22:00:00;1,531.20;-35.2;1,496.00
06.11.2016;22:15:00;1,416.80;-123.2;1,293.60
06.11.2016;22:30:00;4,391.20;0;4,391.20
06.11.2016;22:45:00;3,379.20;0;3,379.20
06.11.2016;23:00:00;1,856.80;0;1,856.80
06.11.2016;23:15:00;2,780.80;0;2,780.80
06.11.2016;23:30:00;4,092.00;0;4,092.00
06.11.2016;23:45:00;4,910.40;0;4,910.40
07.11.2016;00:00:00;5,024.80;0;5,024.80
07.11.2016;00:15:00;5,632.00;0;5,632.00
07.11.2016;00:30:00;5,535.20;0;5,535.20
07.11.2016;00:45:00;5,552.80;0;5,552.80
07.11.2016;01:00:00;5,420.80;0;5,420.80
07.11.2016;01:15:00;5,790.40;0;5,790.40
07.11.2016;01:30:00;5,095.20;0;5,095.20
07.11.2016;01:45:00;5,931.20;0;5,931.20
07.11.2016;02:00:00;5,816.80;0;5,816.80
07.11.2016;02:15:00;5,412.00;0;5,412.00
07.11.2016;02:30:00;5,799.20;0;5,799.20
07.11.2016;02:45:00;5,975.20;0;5,975.20
07.11.2016;03:00:00;5,676.00;0;5,676.00
07.11.2016;03:15:00;5,816.80;0;5,816.80
07.11.2016;03:30:00;5,975.20;0;5,975.20
07.11.2016;03:45:00;5,077.60;0;5,077.60
07.11.2016;04:00:00;4,523.20;0;4,523.20
07.11.2016;04:15:00;5,200.80;0;5,200.80
07.11.2016;04:30:00;5,869.60;0;5,869.60
07.11.2016;04:45:00;5,852.00;0;5,852.00
07.11.2016;05:00:00;6,028.00;0;6,028.00
07.11.2016;05:15:00;6,204.00;0;6,204.00
07.11.2016;05:30:00;6,529.60;0;6,529.60
07.11.2016;05:45:00;7,673.60;0;7,673.60
07.11.2016;06:00:00;9,231.20;0;9,231.20
07.11.2016;06:15:00;10,498.40;0;10,498.40
07.11.2016;06:30:00;11,290.40;0;11,290.40
07.11.2016;06:45:00;12,152.80;0;12,152.80
07.11.2016;07:00:00;12,821.60;0;12,821.60
07.11.2016;07:15:00;13,965.60;0;13,965.60
07.11.2016;07:30:00;14,053.60;0;14,053.60
07.11.2016;07:45:00;14,572.80;0;14,572.80
07.11.2016;08:00:00;15,144.80;0;15,144.80
07.11.2016;08:15:00;15,021.60;0;15,021.60
07.11.2016;08:30:00;15,144.80;0;15,144.80
07.11.2016;08:45:00;15,382.40;0;15,382.40
07.11.2016;09:00:00;15,435.20;0;15,435.20
07.11.2016;09:15:00;14,643.20;0;14,643.20
07.11.2016;09:30:00;15,875.20;0;15,875.20
07.11.2016;09:45:00;15,690.40;0;15,690.40
07.11.2016;10:00:00;15,435.20;0;15,435.20
07.11.2016;10:15:00;14,854.40;0;14,854.40
07.11.2016;10:30:00;13,226.40;0;13,226.40
07.11.2016;10:45:00;13,666.40;0;13,666.40
07.11.2016;11:00:00;14,766.40;0;14,766.40
07.11.2016;11:15:00;15,250.40;0;15,250.40
07.11.2016;11:30:00;14,968.80;0;14,968.80
07.11.2016;11:45:00;15,232.80;0;15,232.80
07.11.2016;12:00:00;15,180.00;0;15,180.00
07.11.2016;12:15:00;14,476.00;0;14,476.00
07.11.2016;12:30:00;14,898.40;0;14,898.40
07.11.2016;12:45:00;15,576.00;0;15,576.00
07.11.2016;13:00:00;15,294.40;0;15,294.40
07.11.2016;13:15:00;14,634.40;0;14,634.40
07.11.2016;13:30:00;14,000.80;0;14,000.80
07.11.2016;13:45:00;14,229.60;0;14,229.60
07.11.2016;14:00:00;14,731.20;0;14,731.20
07.11.2016;14:15:00;14,440.80;0;14,440.80
07.11.2016;14:30:00;14,616.80;0;14,616.80
07.11.2016;14:45:00;14,150.40;0;14,150.40
07.11.2016;15:00:00;14,000.80;0;14,000.80
07.11.2016;15:15:00;13,895.20;0;13,895.20
07.11.2016;15:30:00;13,939.20;0;13,939.20
07.11.2016;15:45:00;14,168.00;0;14,168.00
07.11.2016;16:00:00;14,317.60;0;14,317.60
07.11.2016;16:15:00;14,432.00;0;14,432.00
07.11.2016;16:30:00;14,423.20;0;14,423.20
07.11.2016;16:45:00;14,344.00;0;14,344.00
07.11.2016;17:00:00;14,493.60;0;14,493.60
07.11.2016;17:15:00;14,599.20;0;14,599.20
07.11.2016;17:30:00;14,740.00;0;14,740.00
07.11.2016;17:45:00;14,660.80;0;14,660.80
07.11.2016;18:00:00;14,308.80;0;14,308.80
07.11.2016;18:15:00;13,455.20;0;13,455.20
07.11.2016;18:30:00;13,332.00;0;13,332.00
07.11.2016;18:45:00;13,226.40;0;13,226.40
07.11.2016;19:00:00;13,270.40;0;13,270.40
07.11.2016;19:15:00;13,851.20;0;13,851.20
07.11.2016;19:30:00;13,613.60;0;13,613.60
07.11.2016;19:45:00;13,604.80;0;13,604.80
07.11.2016;20:00:00;13,798.40;0;13,798.40
07.11.2016;20:15:00;13,569.60;0;13,569.60
07.11.2016;20:30:00;13,657.60;0;13,657.60
07.11.2016;20:45:00;13,578.40;0;13,578.40
07.11.2016;21:00:00;13,076.80;0;13,076.80
07.11.2016;21:15:00;12,962.40;0;12,962.40
07.11.2016;21:30:00;12,425.60;0;12,425.60
07.11.2016;21:45:00;11,607.20;0;11,607.20
07.11.2016;22:00:00;11,528.00;0;11,528.00
07.11.2016;22:15:00;11,607.20;0;11,607.20
07.11.2016;22:30:00;11,589.60;0;11,589.60
07.11.2016;22:45:00;11,044.00;0;11,044.00
07.11.2016;23:00:00;10,947.20;0;10,947.20
07.11.2016;23:15:00;10,656.80;0;10,656.80
07.11.2016;23:30:00;10,331.20;0;10,331.20
07.11.2016;23:45:00;9,776.80;0;9,776.80
08.11.2016;00:00:00;10,005.60;0;10,005.60
08.11.2016;00:15:00;9,600.80;0;9,600.80
08.11.2016;00:30:00;9,477.60;0;9,477.60
08.11.2016;00:45:00;9,486.40;0;9,486.40
08.11.2016;01:00:00;9,372.00;0;9,372.00
08.11.2016;01:15:00;9,090.40;0;9,090.40
08.11.2016;01:30:00;8,914.40;0;8,914.40
08.11.2016;01:45:00;8,861.60;0;8,861.60
08.11.2016;02:00:00;8,650.40;0;8,650.40
08.11.2016;02:15:00;8,808.80;0;8,808.80
08.11.2016;02:30:00;8,553.60;0;8,553.60
08.11.2016;02:45:00;8,571.20;0;8,571.20
08.11.2016;03:00:00;8,360.00;0;8,360.00
08.11.2016;03:15:00;8,368.80;0;8,368.80
08.11.2016;03:30:00;8,606.40;0;8,606.40
08.11.2016;03:45:00;8,756.00;0;8,756.00
08.11.2016;04:00:00;8,932.00;0;8,932.00
08.11.2016;04:15:00;8,157.60;0;8,157.60
08.11.2016;04:30:00;6,652.80;0;6,652.80
08.11.2016;04:45:00;7,427.20;0;7,427.20
08.11.2016;05:00:00;7,656.00;0;7,656.00
08.11.2016;05:15:00;7,444.80;0;7,444.80
08.11.2016;05:30:00;7,453.60;0;7,453.60
08.11.2016;05:45:00;7,268.80;0;7,268.80
08.11.2016;06:00:00;7,286.40;0;7,286.40
08.11.2016;06:15:00;8,448.00;0;8,448.00
08.11.2016;06:30:00;3,960.00;0;3,960.00
08.11.2016;06:45:00;0;0;0
08.11.2016;07:00:00;0;0;0
08.11.2016;07:15:00;0;0;0
08.11.2016;07:30:00;0;0;0
08.11.2016;07:45:00;0;0;0
08.11.2016;08:00:00;0;0;0
08.11.2016;08:15:00;0;0;0
08.11.2016;08:30:00;0;0;0
08.11.2016;08:45:00;0;0;0
08.11.2016;09:00:00;0;0;0
08.11.2016;09:15:00;0;0;0
08.11.2016;09:30:00;0;0;0
08.11.2016;09:45:00;0;0;0
08.11.2016;10:00:00;0;0;0
08.11.2016;10:15:00;0;0;0
08.11.2016;10:30:00;0;0;0
08.11.2016;10:45:00;0;0;0
08.11.2016;11:00:00;0;0;0
08.11.2016;11:15:00;0;0;0
08.11.2016;11:30:00;0;0;0
08.11.2016;11:45:00;4,672.80;0;4,672.80
08.11.2016;12:00:00;16,068.80;0;16,068.80
08.11.2016;12:15:00;16,297.60;0;16,297.60
08.11.2016;12:30:00;16,711.20;0;16,711.20
08.11.2016;12:45:00;16,297.60;0;16,297.60
08.11.2016;13:00:00;15,611.20;0;15,611.20
08.11.2016;13:15:00;15,285.60;0;15,285.60
08.11.2016;13:30:00;13,446.40;0;13,446.40
08.11.2016;13:45:00;11,677.60;0;11,677.60
08.11.2016;14:00:00;10,102.40;0;10,102.40
08.11.2016;14:15:00;11,941.60;0;11,941.60
08.11.2016;14:30:00;11,158.40;0;11,158.40
08.11.2016;14:45:00;10,718.40;0;10,718.40
08.11.2016;15:00:00;12,698.40;0;12,698.40
08.11.2016;15:15:00;13,138.40;0;13,138.40
08.11.2016;15:30:00;11,756.80;0;11,756.80
08.11.2016;15:45:00;10,287.20;0;10,287.20
08.11.2016;16:00:00;9,671.20;0;9,671.20
08.11.2016;16:15:00;9,636.00;0;9,636.00
08.11.2016;16:30:00;10,973.60;0;10,973.60
08.11.2016;16:45:00;12,575.20;0;12,575.20
08.11.2016;17:00:00;13,367.20;0;13,367.20
08.11.2016;17:15:00;12,953.60;0;12,953.60
08.11.2016;17:30:00;13,068.00;0;13,068.00
08.11.2016;17:45:00;13,499.20;0;13,499.20
08.11.2016;18:00:00;14,229.60;0;14,229.60
08.11.2016;18:15:00;13,930.40;0;13,930.40
08.11.2016;18:30:00;14,185.60;0;14,185.60
08.11.2016;18:45:00;14,467.20;0;14,467.20
08.11.2016;19:00:00;14,678.40;0;14,678.40
08.11.2016;19:15:00;14,775.20;0;14,775.20
08.11.2016;19:30:00;14,643.20;0;14,643.20
08.11.2016;19:45:00;14,669.60;0;14,669.60
08.11.2016;20:00:00;14,564.00;0;14,564.00
08.11.2016;20:15:00;14,168.00;0;14,168.00
08.11.2016;20:30:00;13,516.80;0;13,516.80
08.11.2016;20:45:00;13,376.00;0;13,376.00
08.11.2016;21:00:00;13,006.40;0;13,006.40
08.11.2016;21:15:00;13,235.20;0;13,235.20
08.11.2016;21:30:00;13,085.60;0;13,085.60
08.11.2016;21:45:00;12,135.20;0;12,135.20
08.11.2016;22:00:00;9,389.60;0;9,389.60
08.11.2016;22:15:00;7,629.60;0;7,629.60
08.11.2016;22:30:00;7,092.80;0;7,092.80
08.11.2016;22:45:00;6,943.20;0;6,943.20
08.11.2016;23:00:00;7,436.00;0;7,436.00
08.11.2016;23:15:00;8,069.60;0;8,069.60
08.11.2016;23:30:00;7,761.60;0;7,761.60
08.11.2016;23:45:00;7,849.60;0;7,849.60
09.11.2016;00:00:00;8,069.60;0;8,069.60
09.11.2016;00:15:00;8,122.40;0;8,122.40
09.11.2016;00:30:00;7,691.20;0;7,691.20
09.11.2016;00:45:00;7,524.00;0;7,524.00
09.11.2016;01:00:00;8,368.80;0;8,368.80
09.11.2016;01:15:00;8,113.60;0;8,113.60
09.11.2016;01:30:00;8,166.40;0;8,166.40
09.11.2016;01:45:00;8,131.20;0;8,131.20
09.11.2016;02:00:00;7,594.40;0;7,594.40
09.11.2016;02:15:00;7,691.20;0;7,691.20
09.11.2016;02:30:00;7,436.00;0;7,436.00
09.11.2016;02:45:00;8,254.40;0;8,254.40
09.11.2016;03:00:00;8,676.80;0;8,676.80
09.11.2016;03:15:00;8,553.60;0;8,553.60
09.11.2016;03:30:00;8,685.60;0;8,685.60
09.11.2016;03:45:00;8,527.20;0;8,527.20
09.11.2016;04:00:00;8,201.60;0;8,201.60
09.11.2016;04:15:00;8,421.60;0;8,421.60
09.11.2016;04:30:00;8,069.60;0;8,069.60
09.11.2016;04:45:00;8,228.00;0;8,228.00
09.11.2016;05:00:00;8,245.60;0;8,245.60
09.11.2016;05:15:00;8,729.60;0;8,729.60
09.11.2016;05:30:00;9,706.40;0;9,706.40
09.11.2016;05:45:00;10,401.60;0;10,401.60
09.11.2016;06:00:00;10,621.60;0;10,621.60
09.11.2016;06:15:00;11,475.20;0;11,475.20
09.11.2016;06:30:00;12,355.20;0;12,355.20
09.11.2016;06:45:00;13,112.00;0;13,112.00
09.11.2016;07:00:00;13,868.80;0;13,868.80
09.11.2016;07:15:00;13,983.20;0;13,983.20
09.11.2016;07:30:00;14,396.80;0;14,396.80
09.11.2016;07:45:00;14,071.20;0;14,071.20
09.11.2016;08:00:00;14,599.20;0;14,599.20
09.11.2016;08:15:00;15,215.20;0;15,215.20
09.11.2016;08:30:00;15,092.00;0;15,092.00
09.11.2016;08:45:00;15,136.00;0;15,136.00
09.11.2016;09:00:00;15,646.40;0;15,646.40
09.11.2016;09:15:00;15,664.00;0;15,664.00
09.11.2016;09:30:00;16,165.60;0;16,165.60
09.11.2016;09:45:00;15,866.40;0;15,866.40
09.11.2016;10:00:00;15,523.20;0;15,523.20
09.11.2016;10:15:00;15,602.40;0;15,602.40
09.11.2016;10:30:00;15,356.00;0;15,356.00
09.11.2016;10:45:00;15,664.00;0;15,664.00
09.11.2016;11:00:00;15,945.60;0;15,945.60
09.11.2016;11:15:00;16,192.00;0;16,192.00
09.11.2016;11:30:00;16,491.20;0;16,491.20
09.11.2016;11:45:00;16,420.80;0;16,420.80
09.11.2016;12:00:00;15,936.80;0;15,936.80
09.11.2016;12:15:00;15,364.80;0;15,364.80
09.11.2016;12:30:00;16,024.80;0;16,024.80
09.11.2016;12:45:00;15,699.20;0;15,699.20
09.11.2016;13:00:00;15,206.40;0;15,206.40
09.11.2016;13:15:00;14,722.40;0;14,722.40
09.11.2016;13:30:00;15,048.00;0;15,048.00
09.11.2016;13:45:00;14,784.00;0;14,784.00
09.11.2016;14:00:00;14,660.80;0;14,660.80
09.11.2016;14:15:00;14,273.60;0;14,273.60
09.11.2016;14:30:00;14,590.40;0;14,590.40
09.11.2016;14:45:00;14,308.80;0;14,308.80
09.11.2016;15:00:00;13,877.60;0;13,877.60
09.11.2016;15:15:00;13,437.60;0;13,437.60
09.11.2016;15:30:00;13,252.80;0;13,252.80
09.11.2016;15:45:00;12,337.60;0;12,337.60
09.11.2016;16:00:00;11,316.80;0;11,316.80
09.11.2016;16:15:00;10,885.60;0;10,885.60
09.11.2016;16:30:00;10,727.20;0;10,727.20
09.11.2016;16:45:00;9,627.20;0;9,627.20
09.11.2016;17:00:00;8,650.40;0;8,650.40
09.11.2016;17:15:00;7,744.00;0;7,744.00
09.11.2016;17:30:00;6,960.80;0;6,960.80
09.11.2016;17:45:00;7,075.20;0;7,075.20
09.11.2016;18:00:00;7,550.40;0;7,550.40
09.11.2016;18:15:00;6,679.20;0;6,679.20
09.11.2016;18:30:00;6,116.00;0;6,116.00
09.11.2016;18:45:00;6,142.40;0;6,142.40
09.11.2016;19:00:00;5,816.80;0;5,816.80
09.11.2016;19:15:00;6,468.00;0;6,468.00
09.11.2016;19:30:00;6,151.20;0;6,151.20
09.11.2016;19:45:00;6,476.80;0;6,476.80
09.11.2016;20:00:00;7,744.00;0;7,744.00
09.11.2016;20:15:00;5,746.40;0;5,746.40
09.11.2016;20:30:00;6,160.00;0;6,160.00
09.11.2016;20:45:00;6,476.80;0;6,476.80
09.11.2016;21:00:00;6,872.80;0;6,872.80
09.11.2016;21:15:00;7,744.00;0;7,744.00
09.11.2016;21:30:00;7,999.20;0;7,999.20
09.11.2016;21:45:00;8,096.00;0;8,096.00
09.11.2016;22:00:00;8,316.00;0;8,316.00
09.11.2016;22:15:00;8,412.80;0;8,412.80
09.11.2016;22:30:00;8,703.20;0;8,703.20
09.11.2016;22:45:00;8,228.00;0;8,228.00
09.11.2016;23:00:00;9,081.60;0;9,081.60
09.11.2016;23:15:00;9,680.00;0;9,680.00
09.11.2016;23:30:00;10,067.20;0;10,067.20
09.11.2016;23:45:00;10,480.80;0;10,480.80
10.11.2016;00:00:00;10,656.80;0;10,656.80
10.11.2016;00:15:00;10,718.40;0;10,718.40
10.11.2016;00:30:00;10,604.00;0;10,604.00
10.11.2016;00:45:00;10,489.60;0;10,489.60
10.11.2016;01:00:00;10,348.80;0;10,348.80
10.11.2016;01:15:00;9,970.40;0;9,970.40
10.11.2016;01:30:00;9,125.60;0;9,125.60
10.11.2016;01:45:00;6,494.40;0;6,494.40
10.11.2016;02:00:00;4,294.40;0;4,294.40
10.11.2016;02:15:00;3,115.20;0;3,115.20
10.11.2016;02:30:00;3,044.80;0;3,044.80
10.11.2016;02:45:00;2,235.20;0;2,235.20
10.11.2016;03:00:00;1,566.40;0;1,566.40
10.11.2016;03:15:00;1,848.00;0;1,848.00
10.11.2016;03:30:00;2,772.00;0;2,772.00
10.11.2016;03:45:00;3,273.60;0;3,273.60
10.11.2016;04:00:00;2,164.80;0;2,164.80
10.11.2016;04:15:00;1,205.60;-105.6;1,100.00
10.11.2016;04:30:00;572;-387.2;184.8
10.11.2016;04:45:00;2,015.20;0;2,015.20
10.11.2016;05:00:00;3,212.00;0;3,212.00
10.11.2016;05:15:00;5,112.80;0;5,112.80
10.11.2016;05:30:00;5,746.40;0;5,746.40
10.11.2016;05:45:00;6,793.60;0;6,793.60
10.11.2016;06:00:00;8,096.00;0;8,096.00
10.11.2016;06:15:00;10,120.00;0;10,120.00
10.11.2016;06:30:00;12,328.80;0;12,328.80
10.11.2016;06:45:00;14,106.40;0;14,106.40
10.11.2016;07:00:00;14,792.80;0;14,792.80
10.11.2016;07:15:00;15,408.80;0;15,408.80
10.11.2016;07:30:00;15,461.60;0;15,461.60
10.11.2016;07:45:00;16,165.60;0;16,165.60
10.11.2016;08:00:00;16,614.40;0;16,614.40
10.11.2016;08:15:00;16,896.00;0;16,896.00
10.11.2016;08:30:00;16,984.00;0;16,984.00
10.11.2016;08:45:00;17,028.00;0;17,028.00
10.11.2016;09:00:00;16,816.80;0;16,816.80
10.11.2016;09:15:00;16,913.60;0;16,913.60
10.11.2016;09:30:00;16,508.80;0;16,508.80
10.11.2016;09:45:00;16,121.60;0;16,121.60
10.11.2016;10:00:00;16,130.40;0;16,130.40
10.11.2016;10:15:00;15,760.80;0;15,760.80
10.11.2016;10:30:00;15,620.00;0;15,620.00
10.11.2016;10:45:00;15,435.20;0;15,435.20
10.11.2016;11:00:00;15,241.60;0;15,241.60
10.11.2016;11:15:00;15,039.20;0;15,039.20
10.11.2016;11:30:00;13,886.40;0;13,886.40
10.11.2016;11:45:00;11,880.00;0;11,880.00
10.11.2016;12:00:00;9,812.00;0;9,812.00
10.11.2016;12:15:00;8,659.20;0;8,659.20
10.11.2016;12:30:00;9,812.00;0;9,812.00
10.11.2016;12:45:00;10,120.00;0;10,120.00
10.11.2016;13:00:00;8,852.80;0;8,852.80
10.11.2016;13:15:00;8,386.40;0;8,386.40
10.11.2016;13:30:00;10,630.40;0;10,630.40
10.11.2016;13:45:00;9,724.00;0;9,724.00
10.11.2016;14:00:00;9,944.00;0;9,944.00
10.11.2016;14:15:00;8,835.20;0;8,835.20
10.11.2016;14:30:00;9,380.80;0;9,380.80
10.11.2016;14:45:00;11,475.20;0;11,475.20
10.11.2016;15:00:00;10,912.00;0;10,912.00
10.11.2016;15:15:00;10,586.40;0;10,586.40
10.11.2016;15:30:00;11,140.80;0;11,140.80
10.11.2016;15:45:00;12,346.40;0;12,346.40
10.11.2016;16:00:00;11,290.40;0;11,290.40
10.11.2016;16:15:00;9,389.60;0;9,389.60
10.11.2016;16:30:00;9,336.80;0;9,336.80
10.11.2016;16:45:00;9,424.80;0;9,424.80
10.11.2016;17:00:00;10,128.80;0;10,128.80
10.11.2016;17:15:00;11,176.00;0;11,176.00
10.11.2016;17:30:00;11,396.00;0;11,396.00
10.11.2016;17:45:00;11,220.00;0;11,220.00
10.11.2016;18:00:00;12,372.80;0;12,372.80
10.11.2016;18:15:00;12,654.40;0;12,654.40
10.11.2016;18:30:00;11,800.80;0;11,800.80
10.11.2016;18:45:00;11,730.40;0;11,730.40
10.11.2016;19:00:00;11,950.40;0;11,950.40
10.11.2016;19:15:00;11,528.00;0;11,528.00
10.11.2016;19:30:00;11,079.20;0;11,079.20
10.11.2016;19:45:00;11,158.40;0;11,158.40
10.11.2016;20:00:00;10,568.80;0;10,568.80
10.11.2016;20:15:00;10,780.00;0;10,780.00
10.11.2016;20:30:00;10,172.80;0;10,172.80
10.11.2016;20:45:00;10,762.40;0;10,762.40
10.11.2016;21:00:00;11,105.60;0;11,105.60
10.11.2016;21:15:00;10,806.40;0;10,806.40
10.11.2016;21:30:00;11,616.00;0;11,616.00
10.11.2016;21:45:00;11,422.40;0;11,422.40
10.11.2016;22:00:00;11,264.00;0;11,264.00
10.11.2016;22:15:00;11,431.20;0;11,431.20
10.11.2016;22:30:00;11,378.40;0;11,378.40
10.11.2016;22:45:00;10,621.60;0;10,621.60
10.11.2016;23:00:00;10,428.00;0;10,428.00
10.11.2016;23:15:00;10,120.00;0;10,120.00
10.11.2016;23:30:00;9,548.00;0;9,548.00
10.11.2016;23:45:00;8,844.00;0;8,844.00
11.11.2016;00:00:00;9,539.20;0;9,539.20
11.11.2016;00:15:00;9,416.00;0;9,416.00
11.11.2016;00:30:00;9,847.20;0;9,847.20
11.11.2016;00:45:00;9,803.20;0;9,803.20
11.11.2016;01:00:00;10,155.20;0;10,155.20
11.11.2016;01:15:00;10,164.00;0;10,164.00
11.11.2016;01:30:00;10,040.80;0;10,040.80
11.11.2016;01:45:00;9,768.00;0;9,768.00
11.11.2016;02:00:00;9,662.40;0;9,662.40
11.11.2016;02:15:00;9,768.00;0;9,768.00
11.11.2016;02:30:00;9,539.20;0;9,539.20
11.11.2016;02:45:00;9,724.00;0;9,724.00
11.11.2016;03:00:00;9,706.40;0;9,706.40
11.11.2016;03:15:00;9,776.80;0;9,776.80
11.11.2016;03:30:00;9,486.40;0;9,486.40
11.11.2016;03:45:00;9,477.60;0;9,477.60
11.11.2016;04:00:00;9,495.20;0;9,495.20
11.11.2016;04:15:00;9,706.40;0;9,706.40
11.11.2016;04:30:00;9,759.20;0;9,759.20
11.11.2016;04:45:00;9,882.40;0;9,882.40
11.11.2016;05:00:00;9,988.00;0;9,988.00
11.11.2016;05:15:00;10,216.80;0;10,216.80
11.11.2016;05:30:00;10,463.20;0;10,463.20
11.11.2016;05:45:00;10,375.20;0;10,375.20
11.11.2016;06:00:00;10,164.00;0;10,164.00
11.11.2016;06:15:00;10,656.80;0;10,656.80
11.11.2016;06:30:00;11,589.60;0;11,589.60
11.11.2016;06:45:00;12,372.80;0;12,372.80
11.11.2016;07:00:00;12,601.60;0;12,601.60
11.11.2016;07:15:00;12,355.20;0;12,355.20
11.11.2016;07:30:00;12,056.00;0;12,056.00
11.11.2016;07:45:00;10,498.40;0;10,498.40
11.11.2016;08:00:00;9,829.60;0;9,829.60
11.11.2016;08:15:00;9,627.20;0;9,627.20
11.11.2016;08:30:00;9,530.40;0;9,530.40
11.11.2016;08:45:00;9,099.20;0;9,099.20
11.11.2016;09:00:00;7,981.60;0;7,981.60
11.11.2016;09:15:00;8,228.00;0;8,228.00
11.11.2016;09:30:00;8,395.20;0;8,395.20
11.11.2016;09:45:00;7,805.60;0;7,805.60
11.11.2016;10:00:00;7,788.00;0;7,788.00
11.11.2016;10:15:00;9,477.60;0;9,477.60
11.11.2016;10:30:00;11,563.20;0;11,563.20
11.11.2016;10:45:00;10,392.80;0;10,392.80
11.11.2016;11:00:00;10,912.00;0;10,912.00
11.11.2016;11:15:00;12,038.40;0;12,038.40
11.11.2016;11:30:00;10,964.80;0;10,964.80
11.11.2016;11:45:00;12,522.40;0;12,522.40
11.11.2016;12:00:00;12,108.80;0;12,108.80
11.11.2016;12:15:00;13,657.60;0;13,657.60
11.11.2016;12:30:00;14,282.40;0;14,282.40
11.11.2016;12:45:00;13,191.20;0;13,191.20
11.11.2016;13:00:00;13,332.00;0;13,332.00
11.11.2016;13:15:00;13,208.80;0;13,208.80
11.11.2016;13:30:00;12,100.00;0;12,100.00
11.11.2016;13:45:00;10,436.80;0;10,436.80
11.11.2016;14:00:00;9,653.60;0;9,653.60
11.11.2016;14:15:00;9,424.80;0;9,424.80
11.11.2016;14:30:00;11,343.20;0;11,343.20
11.11.2016;14:45:00;12,003.20;0;12,003.20
11.11.2016;15:00:00;11,818.40;0;11,818.40
11.11.2016;15:15:00;11,941.60;0;11,941.60
11.11.2016;15:30:00;11,897.60;0;11,897.60
11.11.2016;15:45:00;11,457.60;0;11,457.60
11.11.2016;16:00:00;12,531.20;0;12,531.20
11.11.2016;16:15:00;12,768.80;0;12,768.80
11.11.2016;16:30:00;11,888.80;0;11,888.80
11.11.2016;16:45:00;11,976.80;0;11,976.80
11.11.2016;17:00:00;11,422.40;0;11,422.40
11.11.2016;17:15:00;11,149.60;0;11,149.60
11.11.2016;17:30:00;10,551.20;0;10,551.20
11.11.2016;17:45:00;11,959.20;0;11,959.20
11.11.2016;18:00:00;11,598.40;0;11,598.40
