Datum;Uhrzeit;exemplary_load
29.09.2017;01:15:00;9,847.20
29.09.2017;01:30:00;9,248.80
29.09.2017;01:45:00;9,002.40
29.09.2017;02:00:00;8,351.20
29.09.2017;02:15:00;8,016.80
29.09.2017;02:30:00;8,245.60
29.09.2017;02:45:00;8,219.20
29.09.2017;03:00:00;8,694.40
29.09.2017;03:15:00;8,782.40
29.09.2017;03:30:00;8,377.60
29.09.2017;03:45:00;8,852.80
29.09.2017;04:00:00;9,011.20
29.09.2017;04:15:00;9,160.80
29.09.2017;04:30:00;8,421.60
29.09.2017;04:45:00;8,703.20
29.09.2017;05:00:00;9,011.20
29.09.2017;05:15:00;9,160.80
29.09.2017;05:30:00;9,768.00
29.09.2017;05:45:00;10,155.20
29.09.2017;06:00:00;10,938.40
29.09.2017;06:15:00;12,064.80
29.09.2017;06:30:00;11,264.00
29.09.2017;06:45:00;10,947.20
29.09.2017;07:00:00;11,836.00
29.09.2017;07:15:00;13,182.40
29.09.2017;07:30:00;14,027.20
29.09.2017;07:45:00;14,317.60
29.09.2017;08:00:00;14,942.40
29.09.2017;08:15:00;14,924.80
29.09.2017;08:30:00;14,960.00
29.09.2017;08:45:00;15,312.00
29.09.2017;09:00:00;15,567.20
29.09.2017;09:15:00;15,224.00
29.09.2017;09:30:00;15,408.80
29.09.2017;09:45:00;14,731.20
29.09.2017;10:00:00;13,552.00
29.09.2017;10:15:00;13,904.00
29.09.2017;10:30:00;14,819.20
29.09.2017;10:45:00;14,898.40
29.09.2017;11:00:00;14,370.40
29.09.2017;11:15:00;14,203.20
29.09.2017;11:30:00;14,291.20
29.09.2017;11:45:00;13,939.20
29.09.2017;12:00:00;14,625.60
29.09.2017;12:15:00;14,264.80
29.09.2017;12:30:00;14,933.60
29.09.2017;12:45:00;14,018.40
29.09.2017;13:00:00;13,490.40
29.09.2017;13:15:00;12,900.80
29.09.2017;13:30:00;12,328.80
29.09.2017;13:45:00;12,874.40
29.09.2017;14:00:00;12,100.00
29.09.2017;14:15:00;12,232.00
29.09.2017;14:30:00;11,792.00
29.09.2017;14:45:00;12,161.60
29.09.2017;15:00:00;12,196.80
29.09.2017;15:15:00;13,015.20
29.09.2017;15:30:00;12,179.20
29.09.2017;15:45:00;11,985.60
29.09.2017;16:00:00;12,364.00
29.09.2017;16:15:00;11,853.60
29.09.2017;16:30:00;12,540.00
29.09.2017;16:45:00;12,610.40
29.09.2017;17:00:00;12,152.80
29.09.2017;17:15:00;12,214.40
29.09.2017;17:30:00;12,434.40
29.09.2017;17:45:00;12,108.80
29.09.2017;18:00:00;12,249.60
29.09.2017;18:15:00;12,434.40
29.09.2017;18:30:00;12,337.60
29.09.2017;18:45:00;12,196.80
29.09.2017;19:00:00;11,774.40
29.09.2017;19:15:00;10,894.40
29.09.2017;19:30:00;9,618.40
29.09.2017;19:45:00;9,935.20
29.09.2017;20:00:00;10,674.40
29.09.2017;20:15:00;10,472.00
29.09.2017;20:30:00;10,348.80
29.09.2017;20:45:00;9,521.60
29.09.2017;21:00:00;8,923.20
29.09.2017;21:15:00;8,826.40
29.09.2017;21:30:00;9,328.00
29.09.2017;21:45:00;8,729.60
29.09.2017;22:00:00;8,676.80
29.09.2017;22:15:00;8,879.20
29.09.2017;22:30:00;7,902.40
29.09.2017;22:45:00;8,483.20
29.09.2017;23:00:00;8,659.20
29.09.2017;23:15:00;8,069.60
29.09.2017;23:30:00;7,612.00
29.09.2017;23:45:00;7,207.20
30.09.2017;00:00:00;6,564.80
30.09.2017;00:15:00;6,151.20
30.09.2017;00:30:00;6,547.20
30.09.2017;00:45:00;6,855.20
30.09.2017;01:00:00;6,732.00
30.09.2017;01:15:00;6,380.00
30.09.2017;01:30:00;5,482.40
30.09.2017;01:45:00;5,306.40
30.09.2017;02:00:00;5,535.20
30.09.2017;02:15:00;4,928.00
30.09.2017;02:30:00;5,051.20
30.09.2017;02:45:00;4,664.00
30.09.2017;03:00:00;4,347.20
30.09.2017;03:15:00;4,021.60
30.09.2017;03:30:00;3,924.80
30.09.2017;03:45:00;5,253.60
30.09.2017;04:00:00;6,212.80
30.09.2017;04:15:00;6,028.00
30.09.2017;04:30:00;6,705.60
30.09.2017;04:45:00;6,538.40
30.09.2017;05:00:00;5,834.40
30.09.2017;05:15:00;5,526.40
30.09.2017;05:30:00;5,262.40
30.09.2017;05:45:00;6,503.20
30.09.2017;06:00:00;7,656.00
30.09.2017;06:15:00;8,184.00
30.09.2017;06:30:00;8,016.80
30.09.2017;06:45:00;8,536.00
30.09.2017;07:00:00;9,046.40
30.09.2017;07:15:00;9,460.00
30.09.2017;07:30:00;9,609.60
30.09.2017;07:45:00;9,812.00
30.09.2017;08:00:00;9,759.20
30.09.2017;08:15:00;9,926.40
30.09.2017;08:30:00;10,084.80
30.09.2017;08:45:00;10,014.40
30.09.2017;09:00:00;9,662.40
30.09.2017;09:15:00;9,988.00
30.09.2017;09:30:00;9,072.80
30.09.2017;09:45:00;8,368.80
30.09.2017;10:00:00;9,072.80
30.09.2017;10:15:00;9,477.60
30.09.2017;10:30:00;10,040.80
30.09.2017;10:45:00;10,375.20
30.09.2017;11:00:00;10,753.60
30.09.2017;11:15:00;10,595.20
30.09.2017;11:30:00;10,102.40
30.09.2017;11:45:00;10,005.60
30.09.2017;12:00:00;9,609.60
30.09.2017;12:15:00;9,424.80
30.09.2017;12:30:00;9,064.00
30.09.2017;12:45:00;9,046.40
30.09.2017;13:00:00;8,430.40
30.09.2017;13:15:00;7,981.60
30.09.2017;13:30:00;8,078.40
30.09.2017;13:45:00;8,316.00
30.09.2017;14:00:00;8,131.20
30.09.2017;14:15:00;7,550.40
30.09.2017;14:30:00;7,462.40
30.09.2017;14:45:00;7,295.20
30.09.2017;15:00:00;7,867.20
30.09.2017;15:15:00;-1,610.40
30.09.2017;15:30:00;-6,749.60
30.09.2017;15:45:00;-6,811.20
30.09.2017;16:00:00;-6,063.20
30.09.2017;16:15:00;-9,944.00
30.09.2017;16:30:00;-10,410.40
30.09.2017;16:45:00;-9,504.00
30.09.2017;17:00:00;-9,328.00
30.09.2017;17:15:00;-9,319.20
30.09.2017;17:30:00;-8,914.40
30.09.2017;17:45:00;-8,307.20
30.09.2017;18:00:00;-7,796.80
30.09.2017;18:15:00;-8,131.20
30.09.2017;18:30:00;-8,060.80
30.09.2017;18:45:00;-7,541.60
30.09.2017;19:00:00;-6,080.80
30.09.2017;19:15:00;-5,808.00
30.09.2017;19:30:00;123.2
30.09.2017;19:45:00;387.2
30.09.2017;20:00:00;-1,364.00
30.09.2017;20:15:00;-6,124.80
30.09.2017;20:30:00;-8,043.20
30.09.2017;20:45:00;-2,613.60
30.09.2017;21:00:00;-1,944.80
30.09.2017;21:15:00;-1,575.20
30.09.2017;21:30:00;616
30.09.2017;21:45:00;2,728.00
30.09.2017;22:00:00;3,898.40
30.09.2017;22:15:00;2,684.00
30.09.2017;22:30:00;3,564.00
30.09.2017;22:45:00;3,150.40
30.09.2017;23:00:00;2,604.80
30.09.2017;23:15:00;2,560.80
30.09.2017;23:30:00;61.6
30.09.2017;23:45:00;-836
01.10.2017;00:00:00;-1,249.60
01.10.2017;00:15:00;96.8
01.10.2017;00:30:00;272.8
01.10.2017;00:45:00;-598.4
01.10.2017;01:00:00;-158.4
01.10.2017;01:15:00;1,672.00
01.10.2017;01:30:00;2,842.40
01.10.2017;01:45:00;3,581.60
01.10.2017;02:00:00;4,655.20
01.10.2017;02:15:00;4,637.60
01.10.2017;02:30:00;4,593.60
01.10.2017;02:45:00;3,731.20
01.10.2017;03:00:00;3,757.60
01.10.2017;03:15:00;2,279.20
01.10.2017;03:30:00;2,701.60
01.10.2017;03:45:00;3,696.00
01.10.2017;04:00:00;3,836.80
01.10.2017;04:15:00;4,118.40
01.10.2017;04:30:00;4,030.40
01.10.2017;04:45:00;3,696.00
01.10.2017;05:00:00;4,408.80
01.10.2017;05:15:00;5,412.00
01.10.2017;05:30:00;5,544.00
01.10.2017;05:45:00;5,834.40
01.10.2017;06:00:00;5,966.40
01.10.2017;06:15:00;6,098.40
01.10.2017;06:30:00;6,107.20
01.10.2017;06:45:00;6,212.80
01.10.2017;07:00:00;6,204.00
01.10.2017;07:15:00;6,019.20
01.10.2017;07:30:00;5,913.60
01.10.2017;07:45:00;6,168.80
01.10.2017;08:00:00;6,098.40
01.10.2017;08:15:00;6,300.80
01.10.2017;08:30:00;6,503.20
01.10.2017;08:45:00;6,617.60
01.10.2017;09:00:00;6,732.00
01.10.2017;09:15:00;6,881.60
01.10.2017;09:30:00;7,013.60
01.10.2017;09:45:00;7,084.00
01.10.2017;10:00:00;7,128.00
01.10.2017;10:15:00;7,180.80
01.10.2017;10:30:00;7,084.00
01.10.2017;10:45:00;7,312.80
01.10.2017;11:00:00;7,348.00
01.10.2017;11:15:00;7,497.60
01.10.2017;11:30:00;7,559.20
01.10.2017;11:45:00;7,673.60
01.10.2017;12:00:00;7,594.40
01.10.2017;12:15:00;7,084.00
01.10.2017;12:30:00;7,084.00
01.10.2017;12:45:00;6,520.80
01.10.2017;13:00:00;5,561.60
01.10.2017;13:15:00;5,148.00
01.10.2017;13:30:00;5,306.40
01.10.2017;13:45:00;5,077.60
01.10.2017;14:00:00;5,544.00
01.10.2017;14:15:00;5,482.40
01.10.2017;14:30:00;4,540.80
01.10.2017;14:45:00;5,561.60
01.10.2017;15:00:00;5,412.00
01.10.2017;15:15:00;5,244.80
01.10.2017;15:30:00;5,535.20
01.10.2017;15:45:00;5,271.20
01.10.2017;16:00:00;4,338.40
01.10.2017;16:15:00;4,232.80
01.10.2017;16:30:00;5,165.60
01.10.2017;16:45:00;5,086.40
01.10.2017;17:00:00;5,570.40
01.10.2017;17:15:00;6,072.00
01.10.2017;17:30:00;6,239.20
01.10.2017;17:45:00;6,133.60
01.10.2017;18:00:00;6,221.60
01.10.2017;18:15:00;5,016.00
01.10.2017;18:30:00;4,488.00
01.10.2017;18:45:00;4,743.20
01.10.2017;19:00:00;6,107.20
01.10.2017;19:15:00;6,485.60
01.10.2017;19:30:00;6,195.20
01.10.2017;19:45:00;4,972.00
01.10.2017;20:00:00;3,467.20
01.10.2017;20:15:00;2,516.80
01.10.2017;20:30:00;2,763.20
01.10.2017;20:45:00;1,152.80
01.10.2017;21:00:00;-686.4
01.10.2017;21:15:00;-2,226.40
01.10.2017;21:30:00;-2,103.20
01.10.2017;21:45:00;-1,152.80
01.10.2017;22:00:00;932.8
01.10.2017;22:15:00;1,680.80
01.10.2017;22:30:00;-369.6
01.10.2017;22:45:00;-1,918.40
01.10.2017;23:00:00;-3,168.00
01.10.2017;23:15:00;-6,054.40
01.10.2017;23:30:00;-8,518.40
01.10.2017;23:45:00;-7,092.80
02.10.2017;00:00:00;-7,163.20
02.10.2017;00:15:00;-5,913.60
02.10.2017;00:30:00;-2,728.00
02.10.2017;00:45:00;-1,680.80
02.10.2017;01:00:00;-721.6
02.10.2017;01:15:00;-184.8
02.10.2017;01:30:00;-334.4
02.10.2017;01:45:00;-2,393.60
02.10.2017;02:00:00;-5,737.60
02.10.2017;02:15:00;-6,864.00
02.10.2017;02:30:00;-7,444.80
02.10.2017;02:45:00;-7,339.20
02.10.2017;03:00:00;-6,740.80
02.10.2017;03:15:00;-7,040.00
02.10.2017;03:30:00;-5,799.20
02.10.2017;03:45:00;-4,972.00
02.10.2017;04:00:00;-3,828.00
02.10.2017;04:15:00;-1,223.20
02.10.2017;04:30:00;-1,311.20
02.10.2017;04:45:00;-3,555.20
02.10.2017;05:00:00;-3,449.60
02.10.2017;05:15:00;-3,458.40
02.10.2017;05:30:00;-1,460.80
02.10.2017;05:45:00;-1,364.00
02.10.2017;06:00:00;-809.6
02.10.2017;06:15:00;536.8
02.10.2017;06:30:00;1,848.00
02.10.2017;06:45:00;3,044.80
02.10.2017;07:00:00;2,393.60
02.10.2017;07:15:00;1,320.00
02.10.2017;07:30:00;1,460.80
02.10.2017;07:45:00;1,293.60
02.10.2017;08:00:00;2,279.20
02.10.2017;08:15:00;2,930.40
02.10.2017;08:30:00;1,716.00
02.10.2017;08:45:00;-748
02.10.2017;09:00:00;369.6
02.10.2017;09:15:00;2,006.40
02.10.2017;09:30:00;2,103.20
02.10.2017;09:45:00;3,555.20
02.10.2017;10:00:00;3,792.80
02.10.2017;10:15:00;3,784.00
02.10.2017;10:30:00;4,488.00
02.10.2017;10:45:00;3,247.20
02.10.2017;11:00:00;3,968.80
02.10.2017;11:15:00;4,312.00
02.10.2017;11:30:00;5,139.20
02.10.2017;11:45:00;5,992.80
02.10.2017;12:00:00;6,063.20
02.10.2017;12:15:00;6,406.40
02.10.2017;12:30:00;6,960.80
02.10.2017;12:45:00;6,802.40
02.10.2017;13:00:00;7,436.00
02.10.2017;13:15:00;8,826.40
02.10.2017;13:30:00;8,333.60
02.10.2017;13:45:00;7,207.20
02.10.2017;14:00:00;6,415.20
02.10.2017;14:15:00;2,323.20
02.10.2017;14:30:00;1,980.00
02.10.2017;14:45:00;730.4
02.10.2017;15:00:00;-308
02.10.2017;15:15:00;2,129.60
02.10.2017;15:30:00;5,464.80
02.10.2017;15:45:00;4,320.80
02.10.2017;16:00:00;3,898.40
02.10.2017;16:15:00;4,197.60
02.10.2017;16:30:00;3,590.40
02.10.2017;16:45:00;-2,525.60
02.10.2017;17:00:00;-800.8
02.10.2017;17:15:00;290.4
02.10.2017;17:30:00;1,003.20
02.10.2017;17:45:00;739.2
02.10.2017;18:00:00;941.6
02.10.2017;18:15:00;554.4
02.10.2017;18:30:00;1,900.80
02.10.2017;18:45:00;3,872.00
02.10.2017;19:00:00;4,426.40
02.10.2017;19:15:00;2,912.80
02.10.2017;19:30:00;-536.8
02.10.2017;19:45:00;1,258.40
02.10.2017;20:00:00;-35.2
02.10.2017;20:15:00;-2,085.60
02.10.2017;20:30:00;-2,640.00
02.10.2017;20:45:00;-3,326.40
02.10.2017;21:00:00;-2,094.40
02.10.2017;21:15:00;140.8
02.10.2017;21:30:00;897.6
02.10.2017;21:45:00;-1,513.60
02.10.2017;22:00:00;-2,112.00
02.10.2017;22:15:00;-1,698.40
02.10.2017;22:30:00;-1,293.60
02.10.2017;22:45:00;-915.2
02.10.2017;23:00:00;695.2
02.10.2017;23:15:00;677.6
02.10.2017;23:30:00;1,267.20
02.10.2017;23:45:00;-123.2
03.10.2017;00:00:00;-1,848.00
03.10.2017;00:15:00;-7,893.60
03.10.2017;00:30:00;-8,668.00
03.10.2017;00:45:00;-7,664.80
03.10.2017;01:00:00;-3,625.60
03.10.2017;01:15:00;-3,476.00
03.10.2017;01:30:00;-2,534.40
03.10.2017;01:45:00;-3,062.40
03.10.2017;02:00:00;-3,845.60
03.10.2017;02:15:00;-6,996.00
03.10.2017;02:30:00;-7,022.40
03.10.2017;02:45:00;-4,206.40
03.10.2017;03:00:00;-1,434.40
03.10.2017;03:15:00;-2,719.20
03.10.2017;03:30:00;-3,432.00
03.10.2017;03:45:00;0
03.10.2017;04:00:00;-2,437.60
03.10.2017;04:15:00;-5,676.00
03.10.2017;04:30:00;-3,713.60
03.10.2017;04:45:00;-1,170.40
03.10.2017;05:00:00;-2,305.60
03.10.2017;05:15:00;-4,760.80
03.10.2017;05:30:00;-3,660.80
03.10.2017;05:45:00;-3,652.00
03.10.2017;06:00:00;-2,780.80
03.10.2017;06:15:00;-5,878.40
03.10.2017;06:30:00;-6,388.80
03.10.2017;06:45:00;-5,755.20
03.10.2017;07:00:00;-4,364.80
03.10.2017;07:15:00;-4,048.00
03.10.2017;07:30:00;-5,632.00
03.10.2017;07:45:00;-6,001.60
03.10.2017;08:00:00;-6,441.60
03.10.2017;08:15:00;-5,086.40
03.10.2017;08:30:00;-4,593.60
03.10.2017;08:45:00;-3,124.00
03.10.2017;09:00:00;-193.6
03.10.2017;09:15:00;343.2
03.10.2017;09:30:00;-1,760.00
03.10.2017;09:45:00;-589.6
03.10.2017;10:00:00;1,760.00
03.10.2017;10:15:00;2,428.80
03.10.2017;10:30:00;2,930.40
03.10.2017;10:45:00;2,120.80
03.10.2017;11:00:00;-52.8
03.10.2017;11:15:00;-844.8
03.10.2017;11:30:00;-176
03.10.2017;11:45:00;158.4
03.10.2017;12:00:00;-2,323.20
03.10.2017;12:15:00;-2,455.20
03.10.2017;12:30:00;-2,824.80
03.10.2017;12:45:00;-2,393.60
03.10.2017;13:00:00;-264
03.10.2017;13:15:00;1,188.00
03.10.2017;13:30:00;-2,798.40
03.10.2017;13:45:00;-3,115.20
03.10.2017;14:00:00;-3,379.20
03.10.2017;14:15:00;-1,513.60
03.10.2017;14:30:00;413.6
03.10.2017;14:45:00;-4,180.00
03.10.2017;15:00:00;-6,362.40
03.10.2017;15:15:00;-4,127.20
03.10.2017;15:30:00;-5,068.80
03.10.2017;15:45:00;-6,503.20
03.10.2017;16:00:00;-8,307.20
03.10.2017;16:15:00;-8,096.00
03.10.2017;16:30:00;-4,637.60
03.10.2017;16:45:00;-3,150.40
03.10.2017;17:00:00;-3,132.80
03.10.2017;17:15:00;-334.4
03.10.2017;17:30:00;1,082.40
03.10.2017;17:45:00;888.8
03.10.2017;18:00:00;-352
03.10.2017;18:15:00;-2,200.00
03.10.2017;18:30:00;-589.6
03.10.2017;18:45:00;1,056.00
03.10.2017;19:00:00;2,648.80
03.10.2017;19:15:00;3,009.60
03.10.2017;19:30:00;3,810.40
03.10.2017;19:45:00;3,511.20
03.10.2017;20:00:00;2,578.40
03.10.2017;20:15:00;2,314.40
03.10.2017;20:30:00;3,572.80
03.10.2017;20:45:00;4,769.60
03.10.2017;21:00:00;4,250.40
03.10.2017;21:15:00;3,335.20
03.10.2017;21:30:00;2,956.80
03.10.2017;21:45:00;1,795.20
03.10.2017;22:00:00;422.4
03.10.2017;22:15:00;-976.8
03.10.2017;22:30:00;-721.6
03.10.2017;22:45:00;-343.2
03.10.2017;23:00:00;-607.2
03.10.2017;23:15:00;-1,953.60
03.10.2017;23:30:00;-2,358.40
03.10.2017;23:45:00;176
04.10.2017;00:00:00;2,252.80
04.10.2017;00:15:00;1,980.00
04.10.2017;00:30:00;2,384.80
04.10.2017;00:45:00;5,130.40
04.10.2017;01:00:00;5,376.80
04.10.2017;01:15:00;4,153.60
04.10.2017;01:30:00;2,956.80
04.10.2017;01:45:00;519.2
04.10.2017;02:00:00;-2,261.60
04.10.2017;02:15:00;-1,636.80
04.10.2017;02:30:00;-3,634.40
04.10.2017;02:45:00;-4,356.00
04.10.2017;03:00:00;-5,253.60
04.10.2017;03:15:00;-5,412.00
04.10.2017;03:30:00;-2,824.80
04.10.2017;03:45:00;-2,261.60
04.10.2017;04:00:00;-2,112.00
04.10.2017;04:15:00;-3,476.00
04.10.2017;04:30:00;-3,185.60
04.10.2017;04:45:00;-2,657.60
04.10.2017;05:00:00;-677.6
04.10.2017;05:15:00;281.6
04.10.2017;05:30:00;431.2
04.10.2017;05:45:00;88
04.10.2017;06:00:00;906.4
04.10.2017;06:15:00;2,816.00
04.10.2017;06:30:00;3,810.40
04.10.2017;06:45:00;3,370.40
04.10.2017;07:00:00;3,282.40
04.10.2017;07:15:00;4,232.80
04.10.2017;07:30:00;5,042.40
04.10.2017;07:45:00;5,605.60
04.10.2017;08:00:00;6,503.20
04.10.2017;08:15:00;7,304.00
04.10.2017;08:30:00;3,933.60
04.10.2017;08:45:00;3,194.40
04.10.2017;09:00:00;4,963.20
04.10.2017;09:15:00;5,007.20
04.10.2017;09:30:00;6,080.80
04.10.2017;09:45:00;7,735.20
04.10.2017;10:00:00;6,714.40
04.10.2017;10:15:00;5,156.80
04.10.2017;10:30:00;5,227.20
04.10.2017;10:45:00;5,491.20
04.10.2017;11:00:00;4,496.80
04.10.2017;11:15:00;5,244.80
04.10.2017;11:30:00;4,945.60
04.10.2017;11:45:00;4,118.40
04.10.2017;12:00:00;2,534.40
04.10.2017;12:15:00;3,907.20
04.10.2017;12:30:00;3,792.80
04.10.2017;12:45:00;5,112.80
04.10.2017;13:00:00;7,532.80
04.10.2017;13:15:00;6,591.20
04.10.2017;13:30:00;6,864.00
04.10.2017;13:45:00;5,799.20
04.10.2017;14:00:00;4,848.80
04.10.2017;14:15:00;3,713.60
04.10.2017;14:30:00;3,080.00
04.10.2017;14:45:00;5,816.80
04.10.2017;15:00:00;5,702.40
04.10.2017;15:15:00;6,036.80
04.10.2017;15:30:00;7,814.40
04.10.2017;15:45:00;7,946.40
04.10.2017;16:00:00;5,764.00
04.10.2017;16:15:00;7,488.80
04.10.2017;16:30:00;9,213.60
04.10.2017;16:45:00;7,488.80
04.10.2017;17:00:00;7,708.80
04.10.2017;17:15:00;8,008.00
04.10.2017;17:30:00;6,793.60
04.10.2017;17:45:00;5,896.00
04.10.2017;18:00:00;3,863.20
04.10.2017;18:15:00;3,599.20
04.10.2017;18:30:00;4,505.60
04.10.2017;18:45:00;7,189.60
04.10.2017;19:00:00;6,212.80
04.10.2017;19:15:00;6,855.20
04.10.2017;19:30:00;4,954.40
04.10.2017;19:45:00;5,799.20
04.10.2017;20:00:00;4,725.60
04.10.2017;20:15:00;4,435.20
04.10.2017;20:30:00;4,919.20
04.10.2017;20:45:00;4,100.80
04.10.2017;21:00:00;3,942.40
04.10.2017;21:15:00;4,892.80
04.10.2017;21:30:00;3,907.20
04.10.2017;21:45:00;4,303.20
04.10.2017;22:00:00;2,956.80
04.10.2017;22:15:00;4,092.00
04.10.2017;22:30:00;4,312.00
04.10.2017;22:45:00;1,848.00
04.10.2017;23:00:00;-360.8
04.10.2017;23:15:00;519.2
04.10.2017;23:30:00;-915.2
04.10.2017;23:45:00;-1,689.60
05.10.2017;00:00:00;-2,569.60
05.10.2017;00:15:00;-2,129.60
05.10.2017;00:30:00;-2,446.40
05.10.2017;00:45:00;-2,895.20
05.10.2017;01:00:00;-4,708.00
05.10.2017;01:15:00;-5,649.60
05.10.2017;01:30:00;-5,957.60
05.10.2017;01:45:00;-3,792.80
05.10.2017;02:00:00;-3,344.00
05.10.2017;02:15:00;-2,754.40
05.10.2017;02:30:00;-2,129.60
05.10.2017;02:45:00;-2,596.00
05.10.2017;03:00:00;-2,129.60
05.10.2017;03:15:00;-1,311.20
05.10.2017;03:30:00;-1,971.20
05.10.2017;03:45:00;-1,848.00
05.10.2017;04:00:00;-114.4
05.10.2017;04:15:00;-3,388.00
05.10.2017;04:30:00;-2,921.60
05.10.2017;04:45:00;-3,643.20
05.10.2017;05:00:00;-4,118.40
05.10.2017;05:15:00;-2,745.60
05.10.2017;05:30:00;-3,300.00
05.10.2017;05:45:00;-3,704.80
05.10.2017;06:00:00;-3,537.60
05.10.2017;06:15:00;-123.2
05.10.2017;06:30:00;-580.8
05.10.2017;06:45:00;-1,214.40
05.10.2017;07:00:00;-607.2
05.10.2017;07:15:00;-580.8
05.10.2017;07:30:00;-783.2
05.10.2017;07:45:00;1,082.40
05.10.2017;08:00:00;2,912.80
05.10.2017;08:15:00;1,865.60
05.10.2017;08:30:00;4,171.20
05.10.2017;08:45:00;2,921.60
05.10.2017;09:00:00;5,605.60
05.10.2017;09:15:00;2,789.60
05.10.2017;09:30:00;3,528.80
05.10.2017;09:45:00;3,678.40
05.10.2017;10:00:00;4,268.00
05.10.2017;10:15:00;2,270.40
05.10.2017;10:30:00;2,657.60
05.10.2017;10:45:00;1,874.40
05.10.2017;11:00:00;985.6
05.10.2017;11:15:00;1,108.80
05.10.2017;11:30:00;1,012.00
05.10.2017;11:45:00;255.2
05.10.2017;12:00:00;-792
05.10.2017;12:15:00;-1,188.00
05.10.2017;12:30:00;-1,249.60
05.10.2017;12:45:00;-580.8
05.10.2017;13:00:00;-325.6
05.10.2017;13:15:00;-1,812.80
05.10.2017;13:30:00;-2,217.60
05.10.2017;13:45:00;-2,085.60
05.10.2017;14:00:00;-369.6
05.10.2017;14:15:00;4,268.00
05.10.2017;14:30:00;-1,592.80
05.10.2017;14:45:00;-2,446.40
05.10.2017;15:00:00;-3,476.00
05.10.2017;15:15:00;-3,476.00
05.10.2017;15:30:00;-3,449.60
05.10.2017;15:45:00;-3,801.60
05.10.2017;16:00:00;-3,616.80
05.10.2017;16:15:00;-3,748.80
05.10.2017;16:30:00;-3,124.00
05.10.2017;16:45:00;-3,564.00
05.10.2017;17:00:00;-3,977.60
05.10.2017;17:15:00;-5,623.20
05.10.2017;17:30:00;-6,468.00
05.10.2017;17:45:00;-5,781.60
05.10.2017;18:00:00;-6,098.40
05.10.2017;18:15:00;-5,931.20
05.10.2017;18:30:00;-4,584.80
05.10.2017;18:45:00;-4,435.20
05.10.2017;19:00:00;-4,224.00
05.10.2017;19:15:00;528
05.10.2017;19:30:00;1,540.00
05.10.2017;19:45:00;-1,487.20
05.10.2017;20:00:00;-2,534.40
05.10.2017;20:15:00;-466.4
05.10.2017;20:30:00;-2,420.00
05.10.2017;20:45:00;-3,643.20
05.10.2017;21:00:00;-3,704.80
05.10.2017;21:15:00;-6,133.60
05.10.2017;21:30:00;-6,661.60
05.10.2017;21:45:00;-4,928.00
05.10.2017;22:00:00;-6,969.60
05.10.2017;22:15:00;-7,920.00
05.10.2017;22:30:00;-6,107.20
05.10.2017;22:45:00;-5,535.20
05.10.2017;23:00:00;-6,133.60
05.10.2017;23:15:00;-4,496.80
05.10.2017;23:30:00;-1,012.00
05.10.2017;23:45:00;624.8
06.10.2017;00:00:00;-3,678.40
06.10.2017;00:15:00;-4,558.40
06.10.2017;00:30:00;-3,432.00
06.10.2017;00:45:00;-4,153.60
06.10.2017;01:00:00;-3,942.40
06.10.2017;01:15:00;-1,856.80
06.10.2017;01:30:00;-1,416.80
06.10.2017;01:45:00;-3,432.00
06.10.2017;02:00:00;-6,512.00
06.10.2017;02:15:00;-5,447.20
06.10.2017;02:30:00;-4,558.40
06.10.2017;02:45:00;-3,528.80
06.10.2017;03:00:00;-3,027.20
06.10.2017;03:15:00;-4,690.40
06.10.2017;03:30:00;-5,306.40
06.10.2017;03:45:00;-4,690.40
06.10.2017;04:00:00;-3,581.60
06.10.2017;04:15:00;-3,203.20
06.10.2017;04:30:00;-2,868.80
06.10.2017;04:45:00;-4,813.60
06.10.2017;05:00:00;-3,458.40
06.10.2017;05:15:00;-4,954.40
06.10.2017;05:30:00;-6,274.40
06.10.2017;05:45:00;-4,329.60
06.10.2017;06:00:00;-5,420.80
06.10.2017;06:15:00;-4,787.20
06.10.2017;06:30:00;-4,109.60
06.10.2017;06:45:00;-4,039.20
06.10.2017;07:00:00;-1,848.00
06.10.2017;07:15:00;-774.4
06.10.2017;07:30:00;1,337.60
06.10.2017;07:45:00;2,824.80
06.10.2017;08:00:00;5,209.60
06.10.2017;08:15:00;5,544.00
06.10.2017;08:30:00;4,162.40
06.10.2017;08:45:00;5,016.00
06.10.2017;09:00:00;4,980.80
06.10.2017;09:15:00;3,361.60
06.10.2017;09:30:00;2,921.60
06.10.2017;09:45:00;2,411.20
06.10.2017;10:00:00;1,768.80
06.10.2017;10:15:00;3,264.80
06.10.2017;10:30:00;4,030.40
06.10.2017;10:45:00;3,634.40
06.10.2017;11:00:00;1,980.00
06.10.2017;11:15:00;3,176.80
06.10.2017;11:30:00;4,012.80
06.10.2017;11:45:00;4,866.40
06.10.2017;12:00:00;1,223.20
06.10.2017;12:15:00;2,340.80
06.10.2017;12:30:00;4,162.40
06.10.2017;12:45:00;4,725.60
06.10.2017;13:00:00;3,748.80
06.10.2017;13:15:00;1,196.80
06.10.2017;13:30:00;334.4
06.10.2017;13:45:00;589.6
06.10.2017;14:00:00;-2,164.80
06.10.2017;14:15:00;-1,003.20
06.10.2017;14:30:00;580.8
06.10.2017;14:45:00;-2,191.20
06.10.2017;15:00:00;-1,672.00
06.10.2017;15:15:00;-316.8
06.10.2017;15:30:00;369.6
06.10.2017;15:45:00;431.2
